id,municipio,poblacion_total,poblacion_mayores,porcentaje_mayores
47158,"Seca, La",1066,256,24.02
47159,Serrada,1124,270,24.02
47160,Siete Iglesias de Trabancos,432,159,36.810000000000002
47161,Simancas,5423,798,14.720000000000001
47162,Tamariz de Campos,88,26,29.550000000000001
47163,Tiedra,289,108,37.369999999999997
47164,Tordehumos,375,96,25.600000000000001
47165,Tordesillas,8664,1820,21.010000000000002
47166,Torrecilla de la Abadesa,261,68,26.050000000000001
47167,Torrecilla de la Orden,230,100,43.479999999999997
47168,Torrecilla de la Torre,34,10,29.41
47169,Torre de Esgueva,60,28,46.670000000000002
47170,Torre de Peñafiel,48,18,37.5
47171,Torrelobatón,391,141,36.060000000000002
47172,Torrescárcela,161,53,32.920000000000002
47173,Traspinedo,1201,263,21.899999999999999
47174,Trigueros del Valle,312,89,28.530000000000001
47175,Tudela de Duero,8636,1547,17.91
47176,"Unión de Campos, La",209,103,49.280000000000001
47177,Urones de Castroponce,101,46,45.539999999999999
47178,Urueña,203,77,37.93
47179,Valbuena de Duero,411,140,34.060000000000002
47180,Valdearcos de la Vega,49,27,55.100000000000001
47181,Valdenebro de los Valles,193,54,27.98
47182,Valdestillas,1599,322,20.140000000000001
47183,Valdunquillo,130,67,51.539999999999999
47184,Valoria la Buena,683,196,28.699999999999999
47185,Valverde de Campos,81,28,34.57
47186,Valladolid,295639,80930,27.370000000000001
47187,Vega de Ruiponce,86,36,41.859999999999999
47188,Vega de Valdetronco,92,45,48.909999999999997
47189,Velascálvaro,163,51,31.289999999999999
47190,Velilla,114,32,28.07
47191,Velliza,119,47,39.5
47192,Ventosa de la Cuesta,99,40,40.399999999999999
47193,Viana de Cega,2194,337,15.359999999999999
47194,Viloria,343,92,26.82
47195,Villabáñez,499,156,31.260000000000002
47196,Villabaruz de Campos,27,13,48.149999999999999
47197,Villabrágima,1047,267,25.5
47198,Villacarralón,64,26,40.630000000000003
47199,Villacid de Campos,86,37,43.020000000000003
47200,Villaco,75,30,40
47203,Villafrades de Campos,61,23,37.700000000000003
47204,Villafranca de Duero,251,117,46.609999999999999
47205,Villafrechós,471,124,26.329999999999998
47206,Villafuerte,86,42,48.840000000000003
47207,Villagarcía de Campos,288,113,39.240000000000002
47208,Villagómez la Nueva,58,25,43.100000000000001
47209,Villalán de Campos,38,10,26.32
47210,Villalar de los Comuneros,493,176,35.700000000000003
47211,Villalba de la Loma,59,17,28.809999999999999
47212,Villalba de los Alcores,374,107,28.609999999999999
47213,Villalbarba,102,37,36.270000000000003
47214,Villalón de Campos,1523,486,31.91
47215,Villamuriel de Campos,47,23,48.939999999999998
47216,Villán de Tordesillas,128,36,28.129999999999999
47217,Villanubla,2886,318,11.02
47218,Villanueva de Duero,1238,283,22.859999999999999
47219,Villanueva de la Condesa,58,13,22.41
47220,Villanueva de los Caballeros,167,65,38.920000000000002
47221,Villanueva de los Infantes,102,36,35.289999999999999
47222,Villanueva de San Mancio,93,27,29.030000000000001
47223,Villardefrades,149,46,30.870000000000001
47224,Villarmentero de Esgueva,96,27,28.129999999999999
47225,Villasexmir,72,33,45.829999999999998
47226,Villavaquerín,163,45,27.609999999999999
47227,Villavellid,50,18,36
47228,Villaverde de Medina,522,123,23.559999999999999
47229,Villavicencio de los Caballeros,232,135,58.189999999999998
47230,Wamba,309,106,34.299999999999997
47231,Zaratán,6285,518,8.2400000000000002
47232,"Zarza, La",115,36,31.300000000000001
48001,Abadiño,7708,1646,21.350000000000001
48002,Abanto y Ciérvana-Abanto Zierbena,9369,1887,20.140000000000001
48003,Amorebieta-Etxano,19587,4023,20.539999999999999
48004,Amoroto,398,84,21.109999999999999
48005,Arakaldo,158,21,13.289999999999999
48006,Arantzazu,401,83,20.699999999999999
48007,Munitibar-Arbatzegi Gerrikaitz,473,96,20.300000000000001
48008,Artzentales,720,178,24.719999999999999
48009,Arrankudiaga,1008,193,19.149999999999999
48010,Arrieta,576,114,19.789999999999999
48011,Arrigorriaga,11954,2309,19.32
48012,Bakio,2812,516,18.350000000000001
48013,Barakaldo,100535,23644,23.52
48014,Barrika,1547,350,22.620000000000001
48015,Basauri,40324,11123,27.579999999999998
48016,Berango,7347,1303,17.739999999999998
48017,Bermeo,16755,4005,23.899999999999999
48018,Berriatua,1220,278,22.789999999999999
48019,Berriz,4535,1006,22.18
48020,Bilbao,344127,84842,24.649999999999999
48021,Busturia,1667,458,27.469999999999999
48022,Karrantza Harana/Valle de Carranza,2712,747,27.539999999999999
48023,Artea,746,173,23.190000000000001
48024,Zeanuri,1271,279,21.949999999999999
48025,Zeberio,1084,242,22.32
48026,Dima,1454,274,18.84
48027,Durango,29609,5818,19.649999999999999
48028,Ea,824,234,28.399999999999999
48029,Etxebarri,11780,1771,15.029999999999999
48030,Etxebarria,787,185,23.510000000000002
48031,Elantxobe,349,113,32.380000000000003
48032,Elorrio,7309,1695,23.190000000000001
48033,Ereño,267,80,29.960000000000001
48034,Ermua,15589,4050,25.98
48035,Fruiz,550,98,17.82
48036,Galdakao,29285,6890,23.530000000000001
48037,Galdames,837,207,24.73
48038,Gamiz-Fika,1391,299,21.5
48039,Garai,334,56,16.77
48040,Gatika,1642,351,21.379999999999999
48041,Gautegiz Arteaga,866,187,21.59
48042,Gordexola,1711,363,21.219999999999999
48043,Gorliz,6031,1202,19.93
48044,Getxo,76365,20568,26.93
48045,Güeñes,6737,1360,20.190000000000001
48046,Gernika-Lumo,16855,4022,23.859999999999999
48047,Gizaburuaga,192,28,14.58
48048,Ibarrangelu,680,161,23.68
48049,Ispaster,731,169,23.120000000000001
48050,Izurtza,210,51,24.289999999999999
48051,Lanestosa,261,72,27.59
48052,Larrabetzu,2049,384,18.739999999999998
48053,Laukiz,1227,242,19.719999999999999
48054,Leioa,32172,6646,20.66
48055,Lemoa,3530,611,17.309999999999999
48056,Lemoiz,1314,204,15.529999999999999
48057,Lekeitio,7178,1879,26.18
48058,Mallabia,1185,286,24.140000000000001
48059,Mañaria,530,119,22.449999999999999
48060,Markina-Xemein,5042,1125,22.309999999999999
48061,Maruri-Jatabe,1036,213,20.559999999999999
48062,Mendata,393,93,23.66
48063,Mendexa,425,98,23.059999999999999
48064,Meñaka,751,198,26.359999999999999
48065,Ugao-Miraballes,4128,914,22.140000000000001
48066,Morga,422,115,27.25
48067,Muxika,1483,316,21.309999999999999
48068,Mundaka,1866,503,26.960000000000001
48069,Mungia,17662,3166,17.93
48070,Aulesti,655,179,27.329999999999998
48071,Muskiz,7367,1522,20.66
48072,Otxandio,1336,295,22.079999999999998
48073,Ondarroa,8246,2201,26.690000000000001
48074,Urduña/Orduña,4166,988,23.719999999999999
48075,Orozko,2664,536,20.120000000000001
48076,Sukarrieta,361,121,33.520000000000003
48077,Plentzia,4376,858,19.609999999999999
48078,Portugalete,44800,12655,28.25
48079,Errigoiti,504,123,24.399999999999999
48080,Valle de Trápaga-Trapagaran,11918,2913,24.440000000000001
48081,Lezama,2477,519,20.949999999999999
48082,Santurtzi,45749,11156,24.390000000000001
48083,Ortuella,8466,1949,23.02
48084,Sestao,27533,6901,25.059999999999999
48085,Sopela,14635,2377,16.239999999999998
48086,Sopuerta,2698,583,21.609999999999999
48087,Trucios-Turtzioz,516,128,24.809999999999999
48088,Ubide,164,27,16.460000000000001
48089,Urduliz,5247,855,16.300000000000001
48090,Balmaseda,7636,1838,24.07
48091,Atxondo,1372,340,24.780000000000001
48092,Bedia,1102,229,20.780000000000001
48093,Areatza,1249,234,18.73
48094,Igorre,4330,929,21.449999999999999
48095,Zaldibar,3020,668,22.120000000000001
48096,Zalla,8300,1907,22.98
48097,Zaratamo,1628,329,20.210000000000001
48901,Derio,6819,1250,18.329999999999998
48902,Erandio,24446,5516,22.559999999999999
48903,Loiu,2318,494,21.309999999999999
48904,Sondika,4521,984,21.77
48905,Zamudio,3256,773,23.739999999999998
48906,Forua,910,240,26.370000000000001
48907,Kortezubi,441,91,20.629999999999999
48908,Murueta,327,58,17.739999999999998
48909,Nabarniz,261,61,23.370000000000001
48910,Iurreta,3695,889,24.059999999999999
48911,Ajangiz,480,119,24.789999999999999
48912,Alonsotegi,2960,656,22.16
48913,Zierbena,1485,313,21.079999999999998
48914,Arratzu,432,112,25.93
48915,Ziortza-Bolibar,405,105,25.93
49002,Abezames,65,25,38.460000000000001
49003,Alcañices,1024,340,33.200000000000003
49004,Alcubilla de Nogales,116,55,47.409999999999997
49005,Alfaraz de Sayago,127,49,38.579999999999998
49006,Algodre,135,55,40.740000000000002
49007,Almaraz de Duero,401,180,44.890000000000001
49008,Almeida de Sayago,414,195,47.100000000000001
49009,Andavías,445,177,39.780000000000001
49010,Arcenillas,447,81,18.120000000000001
49011,Arcos de la Polvorosa,220,82,37.270000000000003
49012,Argañín,74,31,41.890000000000001
49013,Argujillo,219,114,52.049999999999997
49014,Arquillinos,117,51,43.590000000000003
49015,Arrabalde,218,125,57.340000000000003
49016,Aspariegos,231,90,38.960000000000001
49017,Asturianos,266,128,48.119999999999997
49018,Ayoó de Vidriales,273,151,55.310000000000002
49019,Barcial del Barco,236,96,40.68
49020,Belver de los Montes,253,118,46.640000000000001
49021,Benavente,17376,3673,21.140000000000001
49022,Benegiles,294,103,35.030000000000001
49023,Bermillo de Sayago,1002,362,36.130000000000003
49024,"Bóveda de Toro, La",683,262,38.359999999999999
49025,Bretó,156,90,57.689999999999998
49026,Bretocino,201,95,47.259999999999998
49027,Brime de Sog,124,66,53.229999999999997
49028,Brime de Urz,105,51,48.57
49029,Burganes de Valverde,623,226,36.280000000000001
49030,Bustillo del Oro,86,33,38.369999999999997
49031,Cabañas de Sayago,143,63,44.060000000000002
49032,Calzadilla de Tera,302,175,57.950000000000003
49033,Camarzana de Tera,735,268,36.460000000000001
49034,Cañizal,415,167,40.240000000000002
49035,Cañizo,217,97,44.700000000000003
49036,Carbajales de Alba,487,257,52.770000000000003
49037,Carbellino,176,75,42.609999999999999
49038,Casaseca de Campeán,96,38,39.579999999999998
49039,Casaseca de las Chanas,375,102,27.199999999999999
